device_id,timestamp,total_flows,total_bytes,total_packets,avg_packet_size,avg_duration_ms,tcp_ratio,udp_ratio,http_ratio,https_ratio,dns_ratio,rtsp_ratio,mqtt_ratio,hl7_ratio,modbus_ratio,unique_dst_ips,unique_dst_ports,external_ratio
gateway_01,2026-06-03T05:46:39.937238+00:00,67,133161,324,410.9907,2440.3433,0.2985,0.0,0.0,0.3881,0.209,0.1045,0.0,0.0,0.0,5,4,0.1045
gateway_01,2026-06-03T05:51:39.937238+00:00,78,164364,595,276.242,2530.2179,0.3333,0.0,0.0,0.4487,0.1923,0.0256,0.0,0.0,0.0,5,4,0.1282
gateway_01,2026-06-03T05:56:39.937238+00:00,89,174529,531,328.6798,2636.618,0.3258,0.0,0.0,0.4157,0.1798,0.0787,0.0,0.0,0.0,4,4,0.0562
gateway_01,2026-06-03T06:01:39.937238+00:00,75,151835,401,378.6409,2694.2133,0.24,0.0,0.0,0.3867,0.2267,0.1467,0.0,0.0,0.0,4,4,0.0933
gateway_01,2026-06-03T06:06:39.937238+00:00,42,84069,156,538.9038,2904.1905,0.381,0.0,0.0,0.2619,0.2619,0.0952,0.0,0.0,0.0,5,4,0.0952
gateway_01,2026-06-03T06:11:39.937238+00:00,53,98334,194,506.8763,2264.8679,0.2453,0.0,0.0,0.5094,0.1887,0.0566,0.0,0.0,0.0,4,4,0.1132
gateway_01,2026-06-03T06:16:39.937238+00:00,71,147870,424,348.75,2431.1408,0.2394,0.0,0.0,0.4085,0.2113,0.1408,0.0,0.0,0.0,4,4,0.0845
gateway_01,2026-06-03T06:21:39.937238+00:00,89,152630,408,374.0931,2706.5955,0.2921,0.0,0.0,0.4494,0.191,0.0674,0.0,0.0,0.0,5,4,0.0562
gateway_01,2026-06-03T06:26:39.937238+00:00,80,147707,356,414.9073,2568.9,0.3125,0.0,0.0,0.4,0.2,0.0875,0.0,0.0,0.0,5,4,0.1
gateway_01,2026-06-03T06:31:39.937238+00:00,87,162183,430,377.1698,2477.7356,0.3908,0.0,0.0,0.3448,0.1609,0.1034,0.0,0.0,0.0,5,4,0.0805
gateway_01,2026-06-03T06:36:39.937238+00:00,70,140488,441,318.5669,2437.7143,0.2143,0.0,0.0,0.4857,0.1857,0.1143,0.0,0.0,0.0,4,4,0.0714
gateway_01,2026-06-03T06:41:39.937238+00:00,77,164691,589,279.6112,2675.2338,0.3636,0.0,0.0,0.3636,0.1818,0.0909,0.0,0.0,0.0,5,4,0.1039
gateway_01,2026-06-03T06:46:39.937238+00:00,84,175241,450,389.4244,2410.119,0.2976,0.0,0.0,0.4167,0.1905,0.0952,0.0,0.0,0.0,5,4,0.0833
gateway_01,2026-06-03T06:51:39.937238+00:00,43,86689,257,337.3113,2098.4884,0.3023,0.0,0.0,0.3953,0.2558,0.0465,0.0,0.0,0.0,5,4,0.093
gateway_01,2026-06-03T06:56:39.937238+00:00,84,177079,425,416.6565,2605.8929,0.2619,0.0,0.0,0.4286,0.2024,0.1071,0.0,0.0,0.0,5,4,0.131
gateway_01,2026-06-03T07:01:39.937238+00:00,88,180847,559,323.5188,2527.9205,0.3182,0.0,0.0,0.3523,0.2045,0.125,0.0,0.0,0.0,5,4,0.0682
gateway_01,2026-06-03T07:06:39.937238+00:00,59,120834,473,255.463,2577.3729,0.2712,0.0,0.0,0.4068,0.2034,0.1186,0.0,0.0,0.0,5,4,0.1186
gateway_01,2026-06-03T07:11:39.937238+00:00,61,136132,356,382.3933,2432.5574,0.1803,0.0,0.0,0.4262,0.1967,0.1967,0.0,0.0,0.0,4,4,0.0656
gateway_01,2026-06-03T07:16:39.937238+00:00,75,156813,506,309.9071,2563.48,0.36,0.0,0.0,0.3867,0.1733,0.08,0.0,0.0,0.0,5,4,0.0667
gateway_01,2026-06-03T07:21:39.937238+00:00,70,142940,393,363.715,2149.0714,0.2429,0.0,0.0,0.4143,0.3143,0.0286,0.0,0.0,0.0,5,4,0.1286
gateway_01,2026-06-03T07:26:39.937238+00:00,80,156264,512,305.2031,2537.925,0.2875,0.0,0.0,0.4,0.2,0.1125,0.0,0.0,0.0,5,4,0.1
gateway_01,2026-06-03T07:31:39.937238+00:00,85,167086,420,397.8238,2413.7647,0.2941,0.0,0.0,0.4,0.2,0.1059,0.0,0.0,0.0,4,4,0.0824
gateway_01,2026-06-03T07:36:39.937238+00:00,77,148889,388,383.7345,2467.4026,0.3377,0.0,0.0,0.4026,0.1558,0.1039,0.0,0.0,0.0,5,4,0.1558
gateway_01,2026-06-03T07:41:39.937238+00:00,49,89626,221,405.5475,2511.3878,0.2857,0.0,0.0,0.449,0.1837,0.0816,0.0,0.0,0.0,4,4,0.0408
gateway_01,2026-06-03T07:46:39.937238+00:00,50,92630,210,441.0952,2812.74,0.4,0.0,0.0,0.36,0.14,0.1,0.0,0.0,0.0,4,4,0.06
gateway_01,2026-06-03T07:51:39.937238+00:00,46,91657,269,340.7323,2343.413,0.2826,0.0,0.0,0.3696,0.2391,0.1087,0.0,0.0,0.0,5,4,0.1304
gateway_01,2026-06-03T07:56:39.937238+00:00,41,84324,194,434.6598,2548.1707,0.3171,0.0,0.0,0.3659,0.2683,0.0488,0.0,0.0,0.0,5,4,0.0732
gateway_01,2026-06-03T08:01:39.937238+00:00,74,152059,319,476.674,2697.7703,0.2162,0.0,0.0,0.4595,0.2027,0.1216,0.0,0.0,0.0,5,4,0.1081
gateway_01,2026-06-03T08:06:39.937238+00:00,61,119210,247,482.6316,2646.7213,0.3607,0.0,0.0,0.3115,0.1148,0.2131,0.0,0.0,0.0,5,4,0.1475
gateway_01,2026-06-03T08:11:39.937238+00:00,51,99194,330,300.5879,2078.6863,0.2745,0.0,0.0,0.4118,0.1765,0.1373,0.0,0.0,0.0,5,4,0.1176
gateway_01,2026-06-03T08:16:39.937238+00:00,83,151813,363,418.2176,2596.8072,0.2289,0.0,0.0,0.506,0.1687,0.0964,0.0,0.0,0.0,5,4,0.0964
gateway_01,2026-06-03T08:21:39.937238+00:00,42,85562,243,352.107,2441.7619,0.4048,0.0,0.0,0.2619,0.2381,0.0952,0.0,0.0,0.0,5,4,0.1667
gateway_01,2026-06-03T08:26:39.937238+00:00,89,173565,399,435.0,2656.382,0.1798,0.0,0.0,0.4607,0.2472,0.1124,0.0,0.0,0.0,5,4,0.0674
gateway_01,2026-06-03T08:31:39.937238+00:00,74,150732,338,445.9527,2439.2162,0.2973,0.0,0.0,0.3784,0.2162,0.1081,0.0,0.0,0.0,5,4,0.0676
gateway_01,2026-06-03T08:36:39.937238+00:00,56,115448,410,281.5805,2405.6071,0.375,0.0,0.0,0.3393,0.1964,0.0893,0.0,0.0,0.0,5,4,0.1071
gateway_01,2026-06-03T08:41:39.937238+00:00,78,150826,397,379.9144,2443.8333,0.2692,0.0,0.0,0.3846,0.2436,0.1026,0.0,0.0,0.0,5,4,0.141
gateway_01,2026-06-03T08:46:39.937238+00:00,76,147745,429,344.3939,2740.0921,0.2632,0.0,0.0,0.4211,0.25,0.0658,0.0,0.0,0.0,5,4,0.0395
gateway_01,2026-06-03T08:51:39.937238+00:00,90,168058,552,304.4529,2630.5667,0.3,0.0,0.0,0.3556,0.2222,0.1222,0.0,0.0,0.0,5,4,0.0778
gateway_01,2026-06-03T08:56:39.937238+00:00,62,126963,337,376.7448,2723.0,0.3226,0.0,0.0,0.3226,0.2581,0.0968,0.0,0.0,0.0,5,4,0.129
gateway_01,2026-06-03T09:01:39.937238+00:00,63,120607,376,320.7633,2587.6349,0.381,0.0,0.0,0.3651,0.1905,0.0635,0.0,0.0,0.0,3,4,0.0317
gateway_01,2026-06-03T09:06:39.937238+00:00,56,120088,276,435.1014,2257.7857,0.1786,0.0,0.0,0.4107,0.3036,0.1071,0.0,0.0,0.0,5,4,0.1429
gateway_01,2026-06-03T09:11:39.937238+00:00,80,161882,512,316.1758,2541.05,0.275,0.0,0.0,0.4125,0.2,0.1125,0.0,0.0,0.0,5,4,0.0875
gateway_01,2026-06-03T09:16:39.937238+00:00,59,113163,388,291.6572,2934.3898,0.2881,0.0,0.0,0.4237,0.1356,0.1525,0.0,0.0,0.0,4,4,0.0847
gateway_01,2026-06-03T09:21:39.937238+00:00,58,121912,250,487.648,2281.9828,0.2931,0.0,0.0,0.5172,0.1379,0.0517,0.0,0.0,0.0,5,4,0.1034
gateway_01,2026-06-03T09:26:39.937238+00:00,66,131677,351,375.1481,2247.303,0.303,0.0,0.0,0.4394,0.1667,0.0909,0.0,0.0,0.0,3,4,0.0455
gateway_01,2026-06-03T09:31:39.937238+00:00,78,162613,483,336.6729,2635.0256,0.3077,0.0,0.0,0.359,0.2308,0.1026,0.0,0.0,0.0,5,4,0.0769
gateway_01,2026-06-03T09:36:39.937238+00:00,53,95746,254,376.9528,2603.1887,0.3019,0.0,0.0,0.5094,0.1321,0.0566,0.0,0.0,0.0,4,4,0.0755
gateway_01,2026-06-03T09:41:39.937238+00:00,48,93121,235,396.2596,2416.0208,0.375,0.0,0.0,0.3125,0.25,0.0625,0.0,0.0,0.0,5,4,0.1458
gateway_01,2026-06-03T09:46:39.937238+00:00,90,181575,521,348.5125,2399.1,0.2333,0.0,0.0,0.4,0.2222,0.1444,0.0,0.0,0.0,5,4,0.1333
gateway_01,2026-06-03T09:51:39.937238+00:00,72,138056,338,408.4497,2328.9028,0.2917,0.0,0.0,0.4583,0.1806,0.0694,0.0,0.0,0.0,5,4,0.0833
gateway_01,2026-06-03T09:56:39.937238+00:00,68,142372,478,297.8494,2240.3529,0.3088,0.0,0.0,0.4559,0.1324,0.1029,0.0,0.0,0.0,4,4,0.0882
gateway_01,2026-06-03T10:01:39.937238+00:00,50,104788,329,318.5046,2372.48,0.32,0.0,0.0,0.42,0.14,0.12,0.0,0.0,0.0,4,4,0.06
gateway_01,2026-06-03T10:06:39.937238+00:00,61,125550,384,326.9531,2550.2295,0.2787,0.0,0.0,0.3279,0.2131,0.1803,0.0,0.0,0.0,4,4,0.082
gateway_01,2026-06-03T10:11:39.937238+00:00,56,109810,318,345.3145,2524.7857,0.2857,0.0,0.0,0.375,0.2321,0.1071,0.0,0.0,0.0,4,4,0.1071
gateway_01,2026-06-03T10:16:39.937238+00:00,44,84341,212,397.8349,2693.8864,0.2273,0.0,0.0,0.5227,0.2045,0.0455,0.0,0.0,0.0,5,4,0.1818
gateway_01,2026-06-03T10:21:39.937238+00:00,59,117902,416,283.4183,2354.1695,0.2881,0.0,0.0,0.4237,0.2034,0.0847,0.0,0.0,0.0,5,4,0.1356
gateway_01,2026-06-03T10:26:39.937238+00:00,87,181090,585,309.5556,2403.9425,0.3103,0.0,0.0,0.4253,0.1494,0.1149,0.0,0.0,0.0,5,4,0.0805
gateway_01,2026-06-03T10:31:39.937238+00:00,46,102761,295,348.3424,2645.7174,0.3696,0.0,0.0,0.3478,0.1957,0.087,0.0,0.0,0.0,3,4,0.0217
gateway_01,2026-06-03T10:36:39.937238+00:00,77,145622,346,420.8728,2366.8571,0.2857,0.0,0.0,0.3766,0.1299,0.2078,0.0,0.0,0.0,5,4,0.0649
gateway_01,2026-06-03T10:41:39.937238+00:00,55,121446,301,403.4751,2374.1636,0.2545,0.0,0.0,0.4182,0.2364,0.0909,0.0,0.0,0.0,5,4,0.0909
gateway_01,2026-06-03T10:46:39.937238+00:00,42,89824,188,477.7872,2576.881,0.3571,0.0,0.0,0.3333,0.2619,0.0476,0.0,0.0,0.0,5,4,0.1667
gateway_01,2026-06-03T10:51:39.937238+00:00,76,149203,364,409.8984,2696.0789,0.25,0.0,0.0,0.3553,0.2895,0.1053,0.0,0.0,0.0,5,4,0.1316
gateway_01,2026-06-03T10:56:39.937238+00:00,85,164445,467,352.1306,2718.3765,0.2353,0.0,0.0,0.5059,0.1647,0.0941,0.0,0.0,0.0,5,4,0.0471
gateway_01,2026-06-03T11:01:39.937238+00:00,59,99678,332,300.2349,2721.3729,0.2034,0.0,0.0,0.5254,0.2203,0.0508,0.0,0.0,0.0,4,4,0.0678
gateway_01,2026-06-03T11:06:39.937238+00:00,46,84655,225,376.2444,2851.7391,0.3696,0.0,0.0,0.3478,0.1304,0.1522,0.0,0.0,0.0,4,4,0.0652
gateway_01,2026-06-03T11:11:39.937238+00:00,45,100102,215,465.5907,2272.8667,0.2444,0.0,0.0,0.3556,0.2667,0.1333,0.0,0.0,0.0,4,4,0.0667
gateway_01,2026-06-03T11:16:39.937238+00:00,88,180491,460,392.3717,2240.1364,0.3182,0.0,0.0,0.2955,0.2159,0.1705,0.0,0.0,0.0,5,4,0.1136
gateway_01,2026-06-03T11:21:39.937238+00:00,67,126994,338,375.7219,2529.1642,0.3731,0.0,0.0,0.3881,0.194,0.0448,0.0,0.0,0.0,5,4,0.0746
gateway_01,2026-06-03T11:26:39.937238+00:00,42,89265,233,383.1116,2803.2143,0.2381,0.0,0.0,0.4048,0.2619,0.0952,0.0,0.0,0.0,4,4,0.0952
gateway_01,2026-06-03T11:31:39.937238+00:00,56,118345,241,491.0581,2639.9821,0.3393,0.0,0.0,0.4286,0.1786,0.0536,0.0,0.0,0.0,5,4,0.0714
gateway_01,2026-06-03T11:36:39.937238+00:00,90,174308,398,437.9598,2379.5889,0.3778,0.0,0.0,0.3444,0.2111,0.0667,0.0,0.0,0.0,5,4,0.1333
gateway_01,2026-06-03T11:41:39.937238+00:00,49,99551,266,374.2519,2799.1633,0.1837,0.0,0.0,0.4898,0.2041,0.1224,0.0,0.0,0.0,3,4,0.0612
gateway_01,2026-06-03T11:46:39.937238+00:00,87,160665,530,303.1415,2459.9425,0.2989,0.0,0.0,0.4138,0.1724,0.1149,0.0,0.0,0.0,5,4,0.092
gateway_01,2026-06-03T11:51:39.937238+00:00,63,122479,304,402.8914,2365.2381,0.3175,0.0,0.0,0.4286,0.1746,0.0794,0.0,0.0,0.0,5,4,0.1429
gateway_01,2026-06-03T11:56:39.937238+00:00,81,155819,432,360.6921,2562.0617,0.3951,0.0,0.0,0.358,0.1481,0.0988,0.0,0.0,0.0,5,4,0.0864
gateway_01,2026-06-03T12:01:39.937238+00:00,64,123709,282,438.6844,2392.625,0.2031,0.0,0.0,0.5,0.2031,0.0938,0.0,0.0,0.0,4,4,0.1406
gateway_01,2026-06-03T12:06:39.937238+00:00,73,143101,443,323.0271,2645.1507,0.3151,0.0,0.0,0.3699,0.1781,0.137,0.0,0.0,0.0,5,4,0.1096
gateway_01,2026-06-03T12:11:39.937238+00:00,87,169380,504,336.0714,2506.9195,0.2989,0.0,0.0,0.3448,0.1954,0.1609,0.0,0.0,0.0,4,4,0.069
gateway_01,2026-06-03T12:16:39.937238+00:00,64,132137,411,321.5012,2194.8281,0.3438,0.0,0.0,0.375,0.1406,0.1406,0.0,0.0,0.0,4,4,0.0469
gateway_01,2026-06-03T12:21:39.937238+00:00,80,151597,413,367.063,2799.125,0.3125,0.0,0.0,0.425,0.225,0.0375,0.0,0.0,0.0,5,4,0.0875
gateway_01,2026-06-03T12:26:39.937238+00:00,63,121695,315,386.3333,2479.1746,0.3016,0.0,0.0,0.4286,0.2063,0.0635,0.0,0.0,0.0,5,4,0.127
gateway_01,2026-06-03T12:31:39.937238+00:00,90,192773,444,434.1734,2401.0556,0.2778,0.0,0.0,0.3889,0.1667,0.1667,0.0,0.0,0.0,5,4,0.1222
gateway_01,2026-06-03T12:36:39.937238+00:00,64,123982,468,264.9188,2607.1562,0.3594,0.0,0.0,0.375,0.1562,0.1094,0.0,0.0,0.0,4,4,0.0625
gateway_01,2026-06-03T12:41:39.937238+00:00,50,102314,296,345.6554,2744.6,0.32,0.0,0.0,0.3,0.24,0.14,0.0,0.0,0.0,5,4,0.12
gateway_01,2026-06-03T12:46:39.937238+00:00,66,134931,350,385.5171,2517.5758,0.3333,0.0,0.0,0.3182,0.2273,0.1212,0.0,0.0,0.0,5,4,0.1364
gateway_01,2026-06-03T12:51:39.937238+00:00,67,125007,406,307.899,2538.0896,0.3731,0.0,0.0,0.3731,0.1791,0.0746,0.0,0.0,0.0,4,4,0.0896
gateway_01,2026-06-03T12:56:39.937238+00:00,74,138955,373,372.5335,2702.8108,0.3108,0.0,0.0,0.4459,0.1216,0.1216,0.0,0.0,0.0,4,4,0.0811
gateway_01,2026-06-03T13:01:39.937238+00:00,69,139043,362,384.0967,2349.4783,0.3043,0.0,0.0,0.3768,0.1884,0.1304,0.0,0.0,0.0,5,4,0.1304
gateway_01,2026-06-03T13:06:39.937238+00:00,80,156140,522,299.1188,2312.95,0.2625,0.0,0.0,0.4375,0.2,0.1,0.0,0.0,0.0,5,4,0.1
gateway_01,2026-06-03T13:11:39.937238+00:00,70,138099,365,378.3534,2098.3857,0.2714,0.0,0.0,0.4286,0.2,0.1,0.0,0.0,0.0,5,4,0.1571
gateway_01,2026-06-03T13:16:39.937238+00:00,58,119464,339,352.4012,2419.3793,0.3276,0.0,0.0,0.3621,0.2241,0.0862,0.0,0.0,0.0,5,4,0.1207
gateway_01,2026-06-03T13:21:39.937238+00:00,68,130079,279,466.233,2593.3529,0.3235,0.0,0.0,0.3088,0.1765,0.1912,0.0,0.0,0.0,5,4,0.1029
gateway_01,2026-06-03T13:26:39.937238+00:00,49,95254,262,363.5649,2306.5306,0.3469,0.0,0.0,0.4286,0.1224,0.102,0.0,0.0,0.0,4,4,0.0612
gateway_01,2026-06-03T13:31:39.937238+00:00,77,162814,426,382.1925,2583.3247,0.4156,0.0,0.0,0.2857,0.1818,0.1169,0.0,0.0,0.0,5,4,0.0779
gateway_01,2026-06-03T13:36:39.937238+00:00,70,120720,335,360.3582,2670.6429,0.3,0.0,0.0,0.3286,0.2143,0.1571,0.0,0.0,0.0,4,4,0.0429
gateway_01,2026-06-03T13:41:39.937238+00:00,73,145429,458,317.5306,2570.7671,0.274,0.0,0.0,0.4384,0.2329,0.0548,0.0,0.0,0.0,4,4,0.0274
gateway_01,2026-06-03T13:46:39.937238+00:00,40,89403,276,323.9239,2342.8,0.275,0.0,0.0,0.35,0.225,0.15,0.0,0.0,0.0,5,4,0.175
gateway_01,2026-06-03T13:51:39.937238+00:00,81,174709,400,436.7725,2595.4444,0.2099,0.0,0.0,0.4938,0.1481,0.1481,0.0,0.0,0.0,5,4,0.0741
gateway_01,2026-06-03T13:56:39.937238+00:00,50,101515,230,441.3696,2637.9,0.26,0.0,0.0,0.42,0.24,0.08,0.0,0.0,0.0,5,4,0.08
cam_02,2026-06-03T05:41:39.937238+00:00,57,822444,1205,682.5261,2580.1579,0.0,0.0,0.2456,0.0702,0.1053,0.5789,0.0,0.0,0.0,3,5,0.0351
cam_02,2026-06-03T05:46:39.937238+00:00,47,649627,1528,425.1486,2458.7234,0.0,0.0,0.1702,0.2128,0.1277,0.4894,0.0,0.0,0.0,3,5,0.1277
cam_02,2026-06-03T05:51:39.937238+00:00,74,1143462,2297,497.8067,2230.527,0.0,0.0,0.2027,0.1892,0.1351,0.473,0.0,0.0,0.0,3,5,0.1622
cam_02,2026-06-03T05:56:39.937238+00:00,40,576503,1689,341.328,2487.275,0.0,0.0,0.25,0.175,0.025,0.55,0.0,0.0,0.0,2,5,0.0
cam_02,2026-06-03T06:01:39.937238+00:00,56,845624,1649,512.8102,2804.0179,0.0,0.0,0.25,0.0714,0.0714,0.6071,0.0,0.0,0.0,3,5,0.2143
cam_02,2026-06-03T06:06:39.937238+00:00,60,909123,1754,518.3141,2263.05,0.0,0.0,0.2667,0.1833,0.0667,0.4833,0.0,0.0,0.0,3,5,0.1833
cam_02,2026-06-03T06:11:39.937238+00:00,40,604306,1196,505.2726,2828.425,0.0,0.0,0.35,0.175,0.05,0.425,0.0,0.0,0.0,3,5,0.15
cam_02,2026-06-03T06:16:39.937238+00:00,65,901512,2124,424.4407,2633.9692,0.0,0.0,0.2615,0.1538,0.0769,0.5077,0.0,0.0,0.0,3,5,0.0923
cam_02,2026-06-03T06:21:39.937238+00:00,66,1016558,2315,439.1179,2432.6061,0.0,0.0,0.1818,0.1061,0.1212,0.5909,0.0,0.0,0.0,3,4,0.1364
cam_02,2026-06-03T06:26:39.937238+00:00,44,672770,1098,612.7231,2382.1591,0.0,0.0,0.2045,0.0909,0.0455,0.6591,0.0,0.0,0.0,3,5,0.1591
cam_02,2026-06-03T06:31:39.937238+00:00,43,628393,1068,588.383,2560.093,0.0,0.0,0.3488,0.1163,0.1395,0.3953,0.0,0.0,0.0,3,5,0.1628
cam_02,2026-06-03T06:36:39.937238+00:00,86,1325792,3122,424.6611,2404.9302,0.0,0.0,0.314,0.0698,0.0814,0.5349,0.0,0.0,0.0,3,5,0.1628
cam_02,2026-06-03T06:41:39.937238+00:00,45,632733,1460,433.3788,2469.8222,0.0,0.0,0.2222,0.1556,0.0667,0.5556,0.0,0.0,0.0,3,5,0.2
cam_02,2026-06-03T06:46:39.937238+00:00,73,1172697,2674,438.5553,2378.1644,0.0,0.0,0.274,0.1233,0.0685,0.5342,0.0,0.0,0.0,3,5,0.1233
cam_02,2026-06-03T06:51:39.937238+00:00,51,810167,1892,428.2067,1829.549,0.0,0.0,0.1961,0.1765,0.098,0.5294,0.0,0.0,0.0,3,5,0.1569
cam_02,2026-06-03T06:56:39.937238+00:00,48,731296,1132,646.0212,2346.2708,0.0,0.0,0.2708,0.1875,0.1042,0.4375,0.0,0.0,0.0,3,5,0.0417
cam_02,2026-06-03T07:01:39.937238+00:00,46,716547,1676,427.534,2555.4348,0.0,0.0,0.2174,0.1087,0.087,0.587,0.0,0.0,0.0,3,5,0.1739
cam_02,2026-06-03T07:06:39.937238+00:00,81,1282360,2983,429.8894,2615.1481,0.0,0.0,0.1605,0.1358,0.1235,0.5802,0.0,0.0,0.0,3,5,0.1358
cam_02,2026-06-03T07:11:39.937238+00:00,87,1233382,3666,336.4381,2415.2644,0.0,0.0,0.2529,0.1839,0.0805,0.4828,0.0,0.0,0.0,3,5,0.1034
cam_02,2026-06-03T07:16:39.937238+00:00,80,1243721,2560,485.8285,2288.2875,0.0,0.0,0.3625,0.1375,0.0875,0.4125,0.0,0.0,0.0,3,5,0.275
cam_02,2026-06-03T07:21:39.937238+00:00,50,769974,1636,470.6443,2321.34,0.0,0.0,0.18,0.14,0.12,0.56,0.0,0.0,0.0,3,5,0.16
cam_02,2026-06-03T07:26:39.937238+00:00,74,1121986,2255,497.5548,2334.5676,0.0,0.0,0.2297,0.1351,0.0946,0.5405,0.0,0.0,0.0,3,4,0.1216
cam_02,2026-06-03T07:31:39.937238+00:00,50,699745,1229,569.3613,2361.32,0.0,0.0,0.34,0.14,0.08,0.44,0.0,0.0,0.0,3,5,0.12
cam_02,2026-06-03T07:36:39.937238+00:00,70,1029042,2310,445.4727,2488.0429,0.0,0.0,0.2143,0.1429,0.0714,0.5714,0.0,0.0,0.0,3,5,0.1714
cam_02,2026-06-03T07:41:39.937238+00:00,67,937542,1946,481.779,2378.0,0.0,0.0,0.2537,0.1642,0.1194,0.4627,0.0,0.0,0.0,3,5,0.1493
cam_02,2026-06-03T07:46:39.937238+00:00,86,1286473,2045,629.0822,2087.5116,0.0,0.0,0.2326,0.1744,0.093,0.5,0.0,0.0,0.0,3,5,0.1512
cam_02,2026-06-03T07:51:39.937238+00:00,73,1108152,2351,471.3535,2689.6027,0.0,0.0,0.3151,0.1644,0.0822,0.4384,0.0,0.0,0.0,3,5,0.0959
cam_02,2026-06-03T07:56:39.937238+00:00,58,891316,2002,445.2128,2338.3103,0.0,0.0,0.1897,0.2414,0.069,0.5,0.0,0.0,0.0,3,5,0.1034
cam_02,2026-06-03T08:01:39.937238+00:00,41,612561,1091,561.4675,2627.1951,0.0,0.0,0.3415,0.0976,0.0732,0.4878,0.0,0.0,0.0,3,5,0.2439
cam_02,2026-06-03T08:06:39.937238+00:00,54,861602,2209,390.0416,2833.1481,0.0,0.0,0.1852,0.1481,0.1481,0.5185,0.0,0.0,0.0,3,5,0.1296
cam_02,2026-06-03T08:11:39.937238+00:00,75,1039280,2416,430.1656,2536.3467,0.0,0.0,0.1867,0.1333,0.1067,0.5733,0.0,0.0,0.0,3,5,0.16
cam_02,2026-06-03T08:16:39.937238+00:00,87,1262796,2514,502.3055,2785.2989,0.0,0.0,0.2414,0.1149,0.1149,0.5287,0.0,0.0,0.0,3,5,0.1609
cam_02,2026-06-03T08:21:39.937238+00:00,63,968894,2208,438.8107,2799.5238,0.0,0.0,0.1746,0.1111,0.1429,0.5714,0.0,0.0,0.0,3,5,0.1429
cam_02,2026-06-03T08:26:39.937238+00:00,44,635553,1562,406.8841,2506.3409,0.0,0.0,0.2727,0.1136,0.0227,0.5909,0.0,0.0,0.0,3,5,0.1364
cam_02,2026-06-03T08:31:39.937238+00:00,56,835364,2165,385.8494,2368.8929,0.0,0.0,0.1964,0.125,0.0893,0.5893,0.0,0.0,0.0,3,5,0.1786
cam_02,2026-06-03T08:36:39.937238+00:00,82,1286441,3109,413.7797,2546.939,0.0,0.0,0.2683,0.1829,0.0732,0.4756,0.0,0.0,0.0,3,5,0.0854
cam_02,2026-06-03T08:41:39.937238+00:00,88,1271431,2619,485.4643,2703.4205,0.0,0.0,0.2955,0.0795,0.1477,0.4773,0.0,0.0,0.0,3,5,0.1818
cam_02,2026-06-03T08:46:39.937238+00:00,83,1173838,2388,491.557,2409.4337,0.0,0.0,0.3012,0.2048,0.0241,0.4699,0.0,0.0,0.0,3,5,0.1446
cam_02,2026-06-03T08:51:39.937238+00:00,48,718065,1494,480.6325,2717.5208,0.0,0.0,0.3125,0.125,0.1458,0.4167,0.0,0.0,0.0,3,5,0.1042
cam_02,2026-06-03T08:56:39.937238+00:00,65,998429,2292,435.6147,2308.5538,0.0,0.0,0.3385,0.1538,0.0308,0.4769,0.0,0.0,0.0,3,5,0.0615
cam_02,2026-06-03T09:01:39.937238+00:00,79,1155913,2501,462.1803,2505.2911,0.0,0.0,0.3291,0.1519,0.0506,0.4684,0.0,0.0,0.0,3,5,0.2658
cam_02,2026-06-03T09:06:39.937238+00:00,74,1120693,2410,465.0178,2662.7297,0.0,0.0,0.2027,0.1892,0.0946,0.5135,0.0,0.0,0.0,3,5,0.1081
cam_02,2026-06-03T09:11:39.937238+00:00,48,659813,1325,497.9721,2459.2708,0.0,0.0,0.2708,0.125,0.1042,0.5,0.0,0.0,0.0,3,5,0.1042
cam_02,2026-06-03T09:16:39.937238+00:00,74,1109324,2248,493.4715,2181.2297,0.0,0.0,0.3649,0.1351,0.027,0.473,0.0,0.0,0.0,3,5,0.1351
cam_02,2026-06-03T09:21:39.937238+00:00,73,1108907,2412,459.7459,2432.411,0.0,0.0,0.2603,0.1644,0.0822,0.4932,0.0,0.0,0.0,3,5,0.137
cam_02,2026-06-03T09:26:39.937238+00:00,78,1156105,2259,511.7773,2375.0897,0.0,0.0,0.3333,0.1154,0.141,0.4103,0.0,0.0,0.0,3,5,0.1923
cam_02,2026-06-03T09:31:39.937238+00:00,84,1205995,2702,446.3342,2443.3452,0.0,0.0,0.2262,0.2024,0.1071,0.4643,0.0,0.0,0.0,3,5,0.119
cam_02,2026-06-03T09:36:39.937238+00:00,73,1166281,2445,477.0065,2536.0274,0.0,0.0,0.3151,0.1644,0.0411,0.4795,0.0,0.0,0.0,3,5,0.137
cam_02,2026-06-03T09:41:39.937238+00:00,41,665829,1690,393.9817,2703.8537,0.0,0.0,0.1951,0.1463,0.0488,0.6098,0.0,0.0,0.0,3,5,0.1707
cam_02,2026-06-03T09:46:39.937238+00:00,80,1287267,2650,485.7611,2316.0,0.0,0.0,0.225,0.1875,0.075,0.5125,0.0,0.0,0.0,3,5,0.2125
cam_02,2026-06-03T09:51:39.937238+00:00,48,707326,1379,512.9268,2452.4583,0.0,0.0,0.2083,0.0833,0.1875,0.5208,0.0,0.0,0.0,3,5,0.2083
